	GSM461182_untreat_single_featureCounts.counts	GSM461176_untreat_single_featureCounts.counts	GSM461177_untreat_paired_featureCounts.counts	GSM461178_untreat_paired_featureCounts.counts	GSM461179_treat_single_featureCounts.counts	GSM461180_treat_paired_featureCounts.counts	GSM461181_treat_paired_featureCounts.counts
FBti0064257	0	0	0	0	0	0	0
FBgn0086350	226.667573934506	216.415838679045	149.333953972586	138.284387431005	292.10876595833	159.880064957358	162.566727310519
FBti0063116	0	0	0	0	0	0	0
FBti0063025	0.83333666887686	0	0	0	0	0	0
FBti0064244	0	0	0	0	0	0	0
FBgn0265312	11.666713364276	13.5259899174403	4.6666860616433	9.11765191852779	16.7818321555953	10.4594435018832	6.15783057994392
FBgn0015268	48.3335267948579	243.96878110346	522.668838904049	841.863193810733	366.053713893921	703.771127055285	636.719681966201
FBgn0053377	0	0	0	0	0	0	0
FBti0061240	0.83333666887686	0.500962589534826	1.55556202054777	1.51960865308797	0	0	0
FBgn0034382	0.83333666887686	0	1.55556202054777	0	0	0	0
FBgn0262547	0	1.00192517906965	0	0	0	0	0
FBti0061280	0	0.500962589534826	0	0	0	0	0
FBgn0040294	585.002341551556	695.837036863873	704.669595308138	673.186633317969	704.836950535001	757.562550779256	762.339425797057
FBtr0472822_df_nrg	0	0	0	0	0	0	0
FBgn0050343	2.50001000663058	2.0038503581393	3.11112404109553	0	1.0488645097247	0	0
FBgn0033948	180.000720477402	195.876372508117	160.22288811642	127.647126859389	181.977992437236	177.810539532015	152.714198382609
FBti0064306	0	0	0	0	0	0	0
FBgn0061362	0	0	0	0	0	0	0
FBgn0053414	0	0	0	0	0	0	0
FBti0063787	0.83333666887686	0	0	0	1.0488645097247	0	0
FBti0060130	0	2.0038503581393	0	1.51960865308797	1.57329676458705	0	3.69469834796635
FBgn0066084	21327.5853665655	13747.4153820147	11005.6012953754	18774.7649089018	27541.0842963513	18994.3493994199	15628.5740118977
FBgn0053419	0	0	0	0	0	0	0
FBgn0261394	1702.50681451542	1441.26937009169	1496.45066376695	1756.66760296969	1490.4364683188	1963.38696592494	1976.663616162
FBgn0084008	0.83333666887686	3.00577553720895	4.6666860616433	0	2.62216127431176	1.49420621455475	0
FBgn0263109	0.83333666887686	7.51443884302238	1.55556202054777	1.51960865308797	8.91534833265998	0	1.23156611598878
FBgn0028579	570.002281511772	594.642593777838	605.113625993081	586.568940091955	569.533428780514	599.176692036453	599.772698486538
FBti0060854	2.50001000663058	3.00577553720895	9.3333721232866	4.5588259592639	4.19545803889881	2.98841242910949	2.46313223197757
FBgn0286920	0	0	0	0	0	0	0
RR41347_transposable_element	0	0.500962589534826	0	1.51960865308797	1.0488645097247	0	0
FBgn0034519	0	0	0	0	0	0	0
FBgn0046297	0	0	0	0	0.524432254862352	0	0
FBgn0034507	0	0	0	0	1.0488645097247	0	0
FBgn0033515	0	0	0	0	1.0488645097247	0	0
FBtr0309579_df_nrg	0	0	0	0	0	0	0
FBgn0262583	2.50001000663058	2.50481294767413	1.55556202054777	1.51960865308797	3.67102578403646	1.49420621455475	1.23156611598878
FBti0059731	2.50001000663058	0.500962589534826	3.11112404109553	0	2.62216127431176	0	2.46313223197757
FBgn0053198	176.667373801894	173.834018568584	141.556143869847	126.127518206301	213.443927728977	125.513322022599	102.219987627069
FBgn0011931	0	1.00192517906965	0	0	0.524432254862352	0	0
FBgn0265914	0	0	0	0	0.524432254862352	0	0
FBti0018948	0.83333666887686	15.0288776860448	1.55556202054777	0	3.14659352917411	5.97682485821898	8.62096281192149
FBgn0027360	0	0	0	0	1.0488645097247	0	1.23156611598878
FBgn0011921	0	0.500962589534826	0	0	0	0	0
FBgn0013732	116.66713364276	144.27722578603	108.889341438344	98.7745624507177	164.147295771916	152.409033884584	141.63010333871
FBti0061823	0	0	0	0	0	0	0
FBgn0085237	0	0	0	0	0.524432254862352	0	0
FBgn0000253	10406.7083209342	11420.4441536254	8426.47946530725	8657.21049664214	12100.225416439	9406.02812062212	9846.37109733033
FBgn0085398	0	2.50481294767413	0	1.51960865308797	3.67102578403646	0	1.23156611598878
FBgn0033994	158.333967086603	160.308028651144	132.22277174656	126.127518206301	129.534766951001	112.065466091606	123.156611598878
FBti0018880	0	2.50481294767413	0	1.51960865308797	1.57329676458705	0	1.23156611598878
FBgn0053758	4.1666833443843	2.50481294767413	3.11112404109553	4.5588259592639	9.96421284238468	4.48261864366424	3.69469834796635
FBgn0034175	76.6669735366711	53.6029970802263	42.0001745547897	62.3039547766066	48.7721997021987	44.8261864366424	30.7891528997196
FBgn0266762	3.33334667550744	2.0038503581393	7.77781010273883	3.03921730617593	2.09772901944941	1.49420621455475	7.3893966959327
FBtr0472930_df_nrg	0	0	0	0	0	0	0
FBti0061326	0	0	0	0	0	0	0
FBgn0266852	0	0.500962589534826	0	0	0	0	0
FBgn0021895	1915.8410017479	1987.81955527419	1818.45200202034	1627.50086745721	2069.40967768684	1821.43737554223	1642.90919872904
FBti0060261	0	0	0	0	0	0	0
FBgn0284245	198820.795807317	195004.196639737	200261.498963299	218957.371606139	146482.844131387	190385.779033707	198433.627306461
FBgn0033112	0.83333666887686	1.00192517906965	1.55556202054777	0	4.71989029376116	4.48261864366424	2.46313223197757
FBgn0011812	0	0	0	0	0	1.49420621455475	0
FBgn0262300	0	0.500962589534826	0	0	0	0	0
FBgn0033648	0.83333666887686	0.500962589534826	0	0	0.524432254862352	0	1.23156611598878
FBgn0034884	0	0	0	0	1.57329676458705	0	0
FBgn0053430	0	0	0	0	0	0	0
RR48355_transposable_element	32.5001300861975	33.0635309092985	91.7781592123182	24.3137384494074	38.2835546049517	44.8261864366424	34.483851247686
FBti0061253	0	0	4.6666860616433	0	0	1.49420621455475	1.23156611598878
FBgn0034827	0	1.00192517906965	0	0	1.57329676458705	0	0
FBgn0053393	0	0	0	0	0	0	0
FBgn0020506	0.83333666887686	0.500962589534826	0	0	0.524432254862352	1.49420621455475	1.23156611598878
FBti0062320	0	0	0	0	0	0	0
FBti0061236	0.83333666887686	1.00192517906965	0	0	0	0	0
FBti0061205	0.83333666887686	1.50288776860448	0	3.03921730617593	3.67102578403646	0	1.23156611598878
FBgn0053416	0	0	0	0	0.524432254862352	0	0
FBgn0033497	0	0	0	0	0	0	0
FBgn0050342	439.168424498105	452.870180939482	491.557598493094	480.196334375797	400.666242714837	490.099638373957	492.626446395514
FBgn0034485	0	1.00192517906965	0	0	0.524432254862352	0	0
FBgn0085252	0	0	0	0	0	0	0
FBti0061465	0	0	1.55556202054777	0	0.524432254862352	0	0
FBti0018884	0	0	0	0	0	0	1.23156611598878
FBti0060223	0	1.00192517906965	0	0	1.0488645097247	0	0
FBgn0033159	3079.1789915	3999.68531484605	4307.35123489676	3300.58999450706	3582.39673296472	4014.9320985086	3771.05544715766
FBgn0034372	0	0	0	0	0	0	0
FBgn0033365	0.83333666887686	1.00192517906965	4.6666860616433	0	2.09772901944941	1.49420621455475	0
FBgn0250827	0.83333666887686	0.500962589534826	1.55556202054777	0	3.14659352917411	5.97682485821898	2.46313223197757
RR48313_transposable_element	0	0	0	0	0	1.49420621455475	0
FBgn0034546	0	0	0	0	1.0488645097247	0	0
FBti0063136	0	4.50866330581343	1.55556202054777	0	0	0	0
FBti0060909	0	1.00192517906965	0	0	0	0	0
FBti0060096	0	0.500962589534826	0	0	0	0	0
FBgn0053360	0	0	0	0	0	0	0
FBgn0050265	0	0	0	0	1.57329676458705	0	0
FBtr0309748_df_nrg	0	0	0	0	0	0	0
FBtr0304531_df_nrg	0	0	0	0	0	0	0
FBti0060592	0	0	0	0	0	0	0
FBti0062466	0	0	0	0	0	0	0
FBtr0304447_df_nrg	0	0	0	0	0	0	0
FBgn0033819	0.83333666887686	0	0	0	1.0488645097247	0	1.23156611598878
FBgn0286511	720.836218578484	730.403455541776	770.003200171144	749.167065972367	641.905079951518	685.840652480628	653.961607590044
FBgn0266577	1.66667333775372	0.500962589534826	3.11112404109553	1.51960865308797	2.09772901944941	0	1.23156611598878
FBti0061485	0.83333666887686	2.0038503581393	0	1.51960865308797	0.524432254862352	1.49420621455475	0
FBgn0266856	0	0	0	0	0	0	0
FBti0059994	0	0	0	0	1.0488645097247	0	0
FBti0060839	0	0	0	0	0	0	0
FBgn0267428	5.00002001326116	14.5279150965099	3.11112404109553	16.7156951839676	23.5994514688058	10.4594435018832	9.85252892791027
FBgn0034829	0	0	0	1.51960865308797	3.14659352917411	0	0
FBgn0259112	48.3335267948579	44.5856704685995	35.7779264725986	45.588259592639	51.9187932313728	53.7914237239708	49.2626446395514
FBti0060363	113.333786967253	32.5625683197637	93.333721232866	86.617693226014	43.5278771535752	65.7450734404088	73.893966959327
FBgn0033275	0	0.500962589534826	1.55556202054777	0	1.0488645097247	0	0
FBgn0010622	209.167503888092	186.358083306955	211.556434794496	229.460906616283	206.626308415767	271.945531048964	274.639243865499
FBgn0033089	176.667373801894	161.810916419749	135.333895787656	155.000082614972	181.977992437236	221.142519754102	211.829371950071
FBgn0050090	541.668834769959	423.313388156928	424.66843160954	496.912029559765	434.754339280889	427.342977362657	418.732479436187
FBti0063142	0	0	0	0	0	0	0
FBti0062392	0	2.0038503581393	1.55556202054777	1.51960865308797	0	0	0
FBgn0265979	0	1.50288776860448	0	0	3.14659352917411	1.49420621455475	2.46313223197757
FBgn0053397	0	0	0	0	0	0	0
FBgn0033751	1130.8378596659	925.778865460358	1099.78234852727	1168.57905422465	1082.95260629076	1235.70853943677	1290.68128955625
FBgn0034902	378.334847670094	293.063114877873	329.779148356126	352.549207516408	425.83899094823	348.150047991256	349.764776940815
FBgn0020930	650.835938392827	501.46355212436	686.002851061565	699.019980420464	534.920899959599	672.392796549635	661.351004285977
FBgn0082930	0	0	0	0	0.524432254862352	0	0
FBgn0262215	0	0	0	0	0	0	0
FBgn0035019	0.83333666887686	2.0038503581393	4.6666860616433	0	2.09772901944941	1.49420621455475	3.69469834796635
FBgn0285949	22380.9229160258	18833.1875909722	20013.8609563676	27462.3675786057	16731.4866591285	22220.3406166436	21758.0785711738
FBti0018998	2.50001000663058	1.00192517906965	0	1.51960865308797	3.67102578403646	1.49420621455475	0
RR48401_transposable_element	2.50001000663058	2.50481294767413	9.3333721232866	15.1960865308797	6.81761931321057	16.4362683601022	12.3156611598878
FBgn0085245	5.83335668213802	4.50866330581343	4.6666860616433	3.03921730617593	5.24432254862352	5.97682485821898	2.46313223197757
FBgn0033734	417.501671107307	325.124720608102	364.001512808177	346.470772904056	362.382688109885	348.150047991256	323.90188850505
FBgn0264294	1730.84026125724	1739.84307345445	1423.33924880121	1724.75582125484	1466.83701685	1465.81629647821	1624.43570698921
FBti0018984	15.0000600397835	4.0077007162786	12.4444961643821	3.03921730617593	3.14659352917411	4.48261864366424	4.92626446395514
FBgn0265105	0	0	0	0	0	0	0
FBti0064011	0	0	0	0	0	0	0
FBgn0063386	0	0.500962589534826	0	0	2.09772901944941	0	0
FBgn0050509	0	0.500962589534826	1.55556202054777	0	1.0488645097247	0	1.23156611598878
FBgn0069056	4.1666833443843	4.0077007162786	12.4444961643821	0	3.14659352917411	1.49420621455475	6.15783057994392
FBgn0053530	0.83333666887686	1.00192517906965	0	0	1.0488645097247	1.49420621455475	0
FBgn0011885	0	0.500962589534826	0	0	0	0	0
FBgn0034744	917.503672433422	940.306780556868	956.670642636876	1127.54962059127	748.889259943438	915.948409522059	982.78976055905
FBgn0283428	0.83333666887686	2.50481294767413	3.11112404109553	3.03921730617593	3.67102578403646	2.98841242910949	3.69469834796635
FBgn0263121	0	0	1.55556202054777	0	0	2.98841242910949	2.46313223197757
FBgn0050029	0	0.500962589534826	0	0	0	0	0
FBgn0050036	0.83333666887686	0	1.55556202054777	0	0	1.49420621455475	0
FBgn0028988	14.1667233709066	14.0269525069751	17.1111822260254	12.1568692247037	17.83069666532	28.3899180765402	27.0944545517533
FBgn0266629	1.66667333775372	0	0	0	2.09772901944941	1.49420621455475	3.69469834796635
FBgn0034452	53.333546808119	44.0847078790647	49.7779846575285	28.8725644086713	52.9676577410975	52.2972175094161	55.4204752194953
FBgn0053444	0	0	0	0	0	0	0
FBgn0262172	0	0	0	0	0	0	0
FBgn0053431	0	0	0	0	0	0	0
FBgn0266620	0	0.500962589534826	0	0	0.524432254862352	0	0
FBgn0034327	1.66667333775372	32.5625683197637	28.0001163698598	21.2745211432315	27.7949095077046	14.9420621455475	16.0103595078542
FBgn0020312	1700.00680450879	1297.4931068952	1557.11758256831	1551.52043480281	1279.61470186414	1680.98199137409	1546.84704168191
FBgn0033519	2.50001000663058	6.01155107441791	14.0000581849299	10.6372605716158	11.0130773521094	11.953649716438	11.0840950438991
FBgn0033274	61.6669134968876	49.0943337744129	45.1112985958852	62.3039547766066	46.1500384278869	70.227692084073	67.7361363793831
FBgn0033859	810.003242148308	687.821635431315	846.225739177985	828.186715932941	786.648382293527	930.890471667606	902.737963019779
FBti0061773	0	0	0	1.51960865308797	1.57329676458705	1.49420621455475	0
FBgn0001291	1117.50447296387	1274.4488277766	1221.11618613	1233.92222630743	1036.80256786287	1129.61989820339	1256.19743830856
FBgn0022029	1117.50447296387	1115.14272430452	896.003723835513	984.706407201002	1115.46740609222	1144.56196034894	1133.04082670968
FBgn0260770	0	0	0	0	0	0	0
FBgn0034972	0.83333666887686	2.0038503581393	7.77781010273883	1.51960865308797	2.62216127431176	0	1.23156611598878
FBgn0050215	0	0	0	0	0	0	0
FBgn0034730	4.1666833443843	2.0038503581393	9.3333721232866	6.07843461235186	5.24432254862352	4.48261864366424	1.23156611598878
FBgn0033597	0	0	0	0	0.524432254862352	0	0
FBti0059793	0	0	0	0	0	0	0
FBgn0010238	1644.17324769404	1963.27238838698	1897.78566506827	1727.79503856102	1944.07036877474	2245.79194047578	2445.89030635373
FBgn0263546	0	0	0	0	0	0	0
FBgn0034876	579.168984869417	694.334149095268	659.558296712253	679.26506793032	582.644235152073	793.42349992857	715.539913389484
FBgn0033244	720.836218578484	809.555544688278	742.003083801284	705.098415032816	805.527943468572	726.184220273606	642.877512546145
FBgn0028426	657.502631743842	685.817785073176	581.780195684865	588.088548745043	555.898190154093	536.420031025154	572.678243934785
FBgn0265764	0	0	0	0	0.524432254862352	0	0
FBgn0250838	1652.50661438281	1796.95280866142	1303.56097321903	1537.84395692502	1644.09511899347	1518.11351398762	1482.8056036505
FBti0061438	0	0	0	0	0	0	0
FBti0061114	0	0.500962589534826	0	0	0	0	0
FBgn0053626	0	0	0	0	0	0	0
FBgn0033548	224.167563927875	268.014985401132	160.22288811642	246.17660180025	230.225759884572	180.798951961124	173.650822354419
FBti0060150	11.666713364276	8.01540143255721	6.22224808219107	4.5588259592639	12.5863741166964	5.97682485821898	1.23156611598878
FBgn0034136	14.1667233709066	13.0250273279055	9.3333721232866	13.6764778777917	11.5375096069717	5.97682485821898	8.62096281192149
FBgn0034120	0	0.500962589534826	0	0	0.524432254862352	0	0
FBgn0000078	30.8334567484438	24.5471668872065	38.8890505136942	50.1470855519029	8.39091607779763	26.8957118619854	20.9366239718093
FBgn0033376	445.83511784912	365.201727770888	429.335117671183	370.784511353464	401.190674969699	403.435677929781	343.606946360871
FBgn0266392	0	0	0	0	0	0	0
FBgn0033238	2.50001000663058	1.00192517906965	1.55556202054777	1.51960865308797	0.524432254862352	0	3.69469834796635
FBgn0004638	1226.67157658674	1366.12498166147	1064.00442205467	972.549537976298	1505.12057145495	1042.95593775921	963.084702703229
FBti0060307	0	0	0	0	0	0	0
FBti0062455	0	0	1.55556202054777	1.51960865308797	1.0488645097247	0	0
FBti0018905	5.00002001326116	2.50481294767413	7.77781010273883	6.07843461235186	4.71989029376116	2.98841242910949	3.69469834796635
FBgn0033186	92.5003702453314	74.1424632511542	93.333721232866	110.931431675421	84.958025287701	110.571259877051	124.388177714867
FBgn0033138	0	1.00192517906965	1.55556202054777	0	0.524432254862352	0	0
FBgn0050349	1484.17260726969	1496.87621753006	1348.67227181491	1451.22626369901	1088.72136109424	1225.24909593489	1252.50273996059
FBgn0033131	6.66669335101488	6.01155107441791	1.55556202054777	4.5588259592639	5.76875480348587	1.49420621455475	3.69469834796635
FBgn0011890	0	0	0	0	0	0	0
FBgn0033379	945.003782506359	853.139289977808	872.670293527297	957.353451445418	790.843840332426	809.859768288672	853.475318380227
FBti0019966	1.66667333775372	0	0	0	0	0	0
FBgn0034517	0	0	0	0	0	0	0
FBgn0034572	539.168824763328	582.118529039467	586.446881746508	624.559156419154	553.800461134643	582.740423676351	582.530772862695
FBgn0004919	69.1669435167794	116.724283361614	74.6669769862928	85.0980845729261	129.010334696139	124.019115808044	88.6727603511925
FBgn0034195	0	0	0	0	0	0	0
FBgn0011957	0	0	0	0	0	0	0
FBgn0034433	484.168604617455	382.234455815072	356.223702705438	381.421771925079	408.532726537772	376.539966067796	408.879950508276
FBgn0033508	0	1.00192517906965	0	0	0	0	0
FBgn0054033	3.33334667550744	1.00192517906965	0	1.51960865308797	0.524432254862352	0	0
FBti0062336	0.83333666887686	0.500962589534826	0	0	0.524432254862352	1.49420621455475	0
FBgn0034708	2022.50809536414	1693.25355262771	1986.4527002395	1928.38338076863	1892.15157554336	2064.99298851466	2002.52650459776
FBti0019901	0	4.50866330581343	7.77781010273883	4.5588259592639	5.76875480348587	1.49420621455475	2.46313223197757
FBgn0265371	0	0.500962589534826	0	0	0.524432254862352	0	0
FBgn0265974	1974.17456856928	1822.00093813816	1706.4515365409	1607.74595496707	1807.19355025566	1616.73112414823	1612.12004582932
FBgn0033209	347.501390921651	402.272959396465	334.44583441777	343.43155559788	373.920197716857	327.231160987489	352.227909172792
FBti0019002	1.66667333775372	5.00962589534826	3.11112404109553	15.1960865308797	15.2085353910082	25.4015056474307	1.23156611598878
FBgn0033289	0	1.00192517906965	0	0	1.0488645097247	0	0
FBgn0034476	135.000540358051	218.920651626719	247.334361267095	218.823646044667	112.228502540543	101.606022589723	97.293723163114
FBgn0034725	0.83333666887686	1.50288776860448	3.11112404109553	0	4.19545803889881	1.49420621455475	0
FBti0063685	0	0	0	0	0	0	0
FBgn0262569	0	0	0	0	1.0488645097247	0	0
FBgn0265374	0	0.500962589534826	0	0	0	0	0
FBgn0033499	0.83333666887686	2.0038503581393	3.11112404109553	6.07843461235186	1.0488645097247	1.49420621455475	2.46313223197757
FBgn0033104	148.333927060081	208.400437246487	140.000581849299	202.107950860699	179.880263417787	189.764189248453	217.987202530015
FBgn0033550	153.333947073342	141.772412838356	133.778333767108	179.31382106438	136.352386264211	129.995940666263	149.019500034643
FBgn0085471	0.83333666887686	1.50288776860448	0	1.51960865308797	1.0488645097247	0	0
FBgn0034841	0	1.00192517906965	0	0	0.524432254862352	0	0
FBgn0027572	931.670395804329	708.361101602243	765.336514109501	857.059280341612	765.671092099033	871.122223085417	878.106640700003
FBgn0005654	0	0	0	0	0	0	0
FBgn0034638	2506.67669998159	1873.09912227071	2076.67529743127	2332.59928249003	1039.42472913718	1186.39973435647	1299.30225236817
FBgn0260429	45.8335167882273	172.33113079998	126.000523664369	97.2549537976298	54.5409545056846	37.3551553638686	32.0207190157084
FBti0064256	0	0.500962589534826	0	0	0	0	0
FBti0062425	0	0	0	0	0	0	0
FBgn0033129	5.00002001326116	5.00962589534826	7.77781010273883	9.11765191852779	2.62216127431176	1.49420621455475	3.69469834796635
FBgn0261673	12.5000500331529	12.5240647383706	20.222306267121	10.6372605716158	137.401250773936	129.995940666263	125.619743830856
FBgn0050273	0	0	0	0	0	0	0
FBgn0033818	0.83333666887686	5.51058848488308	0	0	3.14659352917411	0	0
FBgn0034655	42.5001701127198	23.044279118602	21.7778682876687	33.4313903679352	26.7460449979799	31.3783305056497	34.483851247686
FBgn0034569	412.501651094046	382.234455815072	373.334884931464	351.02959886332	425.314558693367	460.215514082862	492.626446395514
FBtr0472832_df_nrg	0	0	0	0	0	0	0
FBgn0033725	26.6667734040595	18.0346532232537	12.4444961643821	13.6764778777917	26.7460449979799	47.8145988657519	39.4101157116411
FBtr0472707_df_nrg	0	0	0	0	0	0	0
FBgn0086408	7.50003001989174	6.01155107441791	4.6666860616433	4.5588259592639	6.81761931321057	5.97682485821898	8.62096281192149
FBti0059727	10.8333766953992	13.5259899174403	60.6669188013629	21.2745211432315	19.9284256847694	16.4362683601022	27.0944545517533
FBgn0034816	45.8335167882273	33.5644934988333	42.0001745547897	36.4706076741112	39.8568513695387	73.2161045131825	73.893966959327
FBti0061133	0	0	0	0	0	0	0
FBti0060530	0	0	0	0	0	0	0
FBgn0034246	3018.34541467199	3002.26879908221	3039.56818815034	2519.51114681985	3232.07598671667	2685.08856755488	2452.04813693367
FBgn0002774	950.837139188497	879.690307223154	888.225913732775	899.608322628075	937.684871693885	915.948409522059	865.790979540115
FBgn0053453	0	0	0	0	0	1.49420621455475	0
FBti0019018	2.50001000663058	0.500962589534826	0	6.07843461235186	4.19545803889881	4.48261864366424	0
FBgn0034299	235.834277292151	249.479369588343	178.889632362993	211.225602779227	255.398508117965	192.752601677562	236.460694269847
FBgn0020767	1228.33824992449	1533.94744915564	1479.33948154093	1413.23604737181	1386.59888185606	1277.54631344431	1224.17671929285
FBgn0050406	0	0	0	0	0	0	0
FBgn0050389	3193.34611513613	2785.35199781363	2888.6786721572	2437.4522795531	3001.32579457724	3320.12620874064	3452.07982311656
FBti0060827	0.83333666887686	7.51443884302238	0	0	2.09772901944941	1.49420621455475	0
FBti0062346	0.83333666887686	0	0	0	0.524432254862352	0	0
FBti0018968	326.667974199729	33.0635309092985	45.1112985958852	86.617693226014	81.8114317585269	177.810539532015	54.1889091035065
FBti0062560	0	0	0	0	0.524432254862352	0	0
FBgn0034825	0	0	0	0	0	0	0
FBgn0034330	0	0	0	0	0	0	0
FBti0059992	0	0	0	0	0	0	0
FBgn0263260	1210.83817987808	1316.02872270799	877.33697958894	1127.54962059127	1280.66356637386	1004.10657618079	1077.62035149019
FBgn0033860	0.83333666887686	1.50288776860448	0	0	2.62216127431176	2.98841242910949	1.23156611598878
FBgn0063498	519.168744710284	408.785473060418	429.335117671183	420.931596905366	196.13766331852	134.478559309927	172.41925623843
FBti0061178	0	0	0	0	0	0	0
FBgn0040730	0	0	0	1.51960865308797	0	0	1.23156611598878
FBti0061544	0	0	0	0	0	0	0
FBgn0034025	831.669995539106	782.002602263863	854.003549280724	844.902411116909	702.739221515551	853.19174851076	862.096281192149
FBgn0002715	162.500650430988	153.294552397657	132.22277174656	139.803996084093	198.759824592831	200.223632750336	165.029859542497
FBgn0050380	0.83333666887686	0	0	0	0	0	0
FBgn0028689	2538.34349339891	2198.72480546835	2285.12060818467	2303.72671808136	2320.61272776591	2384.75311842937	2359.68067823451
FBti0060568	20.0000800530446	16.5317654546492	17.1111822260254	12.1568692247037	9.96421284238468	10.4594435018832	9.85252892791027
FBgn0010226	144.167243715697	156.300327934866	140.000581849299	189.951081635996	157.854108713568	194.246807892117	193.355880210239
FBgn0034390	25.0001000663058	35.0673812674378	87.1114731506749	107.892214369246	76.5671092099033	128.501734451708	124.388177714867
FBti0061347	0.83333666887686	0	0	0	0	0	0
FBgn0086898	17.5000700464141	21.5413913499975	23.3334303082165	10.6372605716158	21.5017224493564	31.3783305056497	12.3156611598878
FBti0060941	0.83333666887686	2.0038503581393	1.55556202054777	0	1.0488645097247	1.49420621455475	0
RR48406_transposable_element	3.33334667550744	5.00962589534826	14.0000581849299	16.7156951839676	9.96421284238468	17.9304745746569	13.5472272758766
FBti0060969	0	0	0	0	0	1.49420621455475	0
FBgn0050022	338.334687564005	438.843228432507	415.335059486254	445.245335354774	384.408842814104	419.871946289884	465.53199184376
FBti0060948	0	0.500962589534826	0	0	0.524432254862352	1.49420621455475	0
FBgn0033623	0	0.500962589534826	0	0	0	1.49420621455475	0
FBgn0259985	170.834017119756	144.27722578603	135.333895787656	133.725561471741	177.258102143475	115.053878520715	134.240706642777
FBgn0265340	7.50003001989174	5.00962589534826	1.55556202054777	6.07843461235186	11.5375096069717	4.48261864366424	4.92626446395514
FBti0019893	0	0	0	0	0	0	0
FBti0060276	0	0.500962589534826	0	0	1.57329676458705	0	0
FBgn0034502	0	0.500962589534826	0	0	1.0488645097247	2.98841242910949	1.23156611598878
FBgn0033989	406.668294411908	391.752745016234	462.001920102687	396.617858455959	414.82591359612	437.80242086454	454.447896799861
FBgn0034650	229.167583941136	247.976481819739	222.445368938331	279.607992168186	197.710960083107	264.47449997619	259.860450473633
FBgn0266391	0	0	0	0	0.524432254862352	0	0
FBgn0011891	0	0	0	0	0	0	0
FBgn0034576	935.837079148713	785.509340390607	858.670235342367	1018.13779756894	940.307032968196	1022.03705075545	982.78976055905
FBti0019905	3.33334667550744	0.500962589534826	3.11112404109553	0	1.57329676458705	0	0
FBti0019041	0	0	0	0	0.524432254862352	0	0
FBgn0033375	142.500570377943	167.822467494167	126.000523664369	167.156951839676	132.681360480175	158.385858742803	187.198049630295
FBti0059645	0	0	0	0	0	0	0
FBti0061692	0	0	0	0	0	0	0
FBgn0053137	5.83335668213802	9.51828920116169	3.11112404109553	3.03921730617593	13.6352386264211	7.47103107277373	8.62096281192149
FBgn0033141	0	0.500962589534826	0	0	0.524432254862352	0	0
FBgn0286727	0	0	0	0	0	0	0
FBti0061662	0	0	0	0	0.524432254862352	0	0
FBti0061806	0	0	0	0	0	0	0
FBgn0015949	3522.51409934249	3560.34112382401	3314.90266578729	3036.17808886975	3076.31960702255	2744.85681613707	2779.64472378669
FBgn0085224	124.167163662652	143.776263196495	87.1114731506749	115.490257634685	103.313154207883	104.594435018832	89.9043264671812
FBgn0034692	2.50001000663058	2.50481294767413	1.55556202054777	1.51960865308797	2.62216127431176	0	0
FBgn0285917	2473.34323322652	4258.68297363555	4481.57418119811	3581.71759532833	3316.50957974951	3545.75134713841	3535.8263190038
FBgn0262568	0	0	0	0	0	0	0
FBgn0035039	298.334527457916	305.587179616244	331.334710376674	322.157034454649	327.77015928897	378.034172282351	327.596586853017
FBgn0033450	39.1668234372124	59.6145481546442	35.7779264725986	54.7059115111668	62.9318705834822	44.8261864366424	36.9469834796635
FBgn0034956	45.8335167882273	30.5587179616244	40.4446125342419	44.068650939551	42.4790126438505	43.3319802220876	52.9573429875177
FBgn0011955	0	0	0	0	0	0	0
FBgn0028622	4.1666833443843	8.51636402209203	7.77781010273883	4.5588259592639	13.1108063715588	1.49420621455475	14.7787933918654
FBgn0063378	0	0	0	0	0.524432254862352	0	0
FBgn0034709	750.836338658051	1174.75727245917	1270.89417078752	1367.64778777917	770.915414647657	1107.20680498507	1029.58927296662
FBti0061287	0	0.500962589534826	0	0	1.0488645097247	0	0
FBgn0034551	0	0.500962589534826	0	0	1.0488645097247	0	0
FBgn0265876	0	0	0	0	0	0	0
FBtr0472749_df_nrg	0	0	0	0	0	0	0
FBti0063265	4.1666833443843	2.0038503581393	0	3.03921730617593	6.29318705834822	5.97682485821898	8.62096281192149
FBgn0002069	724.169565253991	886.202820887106	958.226204657424	1098.6770561826	916.707581499391	1166.97505356726	1107.17793827392
FBgn0263463	0.83333666887686	0.500962589534826	0	1.51960865308797	0.524432254862352	0	1.23156611598878
FBgn0034047	0.83333666887686	3.50673812674378	4.6666860616433	3.03921730617593	0.524432254862352	1.49420621455475	0
FBgn0034994	0.83333666887686	0.500962589534826	0	4.5588259592639	2.09772901944941	1.49420621455475	0
FBgn0053468	4.1666833443843	8.01540143255721	4.6666860616433	6.07843461235186	25.6971804882552	14.9420621455475	9.85252892791027
FBgn0263660	2.50001000663058	6.01155107441791	7.77781010273883	7.59804326543983	12.0619418618341	7.47103107277373	4.92626446395514
FBgn0050239	1.66667333775372	0	1.55556202054777	3.03921730617593	0	2.98841242910949	0
FBgn0033738	1287.50515341475	1270.94208964985	1340.89446171217	1173.13788018391	1406.00287528596	1586.84699985714	1518.52102101417
FBti0061489	0	0	0	0	0	0	0
